1;1;3;1;
2;2;5;4;
3;3;5;5;
3;4;2;4;
4;5;2;7;
4;6;2;7;
7;7;5;9;
7;8;5;4;
8;9;2;4;
9;10;2;9;
9;11;1;8;
10;12;4;1;
10;13;5;9;
11;14;2;6;
11;15;1;8;
11;16;3;10;
11;17;1;10;
11;18;4;1;
12;19;5;2;
13;20;2;6;
13;21;5;5;
13;22;1;6;
14;23;3;6;
15;24;2;6;
15;25;3;4;
15;26;2;8;
16;27;4;6;
17;28;3;4;
17;29;5;9;
18;30;5;2;
19;31;1;2;
19;32;1;2;
19;33;2;3;
19;34;4;2;
20;35;5;9;
22;36;4;4;
22;37;2;10;
22;38;5;7;
22;39;4;7;
23;40;3;2;
24;41;4;2;
25;42;2;10;
25;43;1;10;
25;44;1;2;
26;45;5;3;
26;46;3;8;
26;47;4;4;
26;48;5;7;
27;49;5;5;
29;50;4;2;
30;51;4;3;
31;52;5;3;
32;53;4;4;
33;54;2;5;
33;55;1;9;
33;56;5;8;
33;57;1;9;
33;58;2;6;
35;59;4;2;
35;60;2;1;
35;61;4;3;
36;62;5;7;
38;63;1;10;
38;64;3;10;
39;65;2;2;
39;66;5;2;
40;67;1;3;
40;68;2;9;
42;69;2;3;
43;70;4;1;
44;71;5;2;
44;72;3;1;
46;73;3;9;
46;74;3;10;
47;75;4;6;
47;76;1;4;
48;77;2;3;
48;78;5;3;
49;79;4;5;
50;80;1;3;
50;81;1;2;
50;82;1;3;
50;83;1;3;
50;84;1;10;
52;85;2;2;
53;86;2;2;
53;87;5;7;
55;88;4;7;
56;89;5;3;
56;90;2;10;
56;91;5;7;
57;92;2;7;
57;93;3;1;
58;94;3;1;
58;95;1;8;
59;96;4;7;
59;97;2;4;
59;98;4;3;
59;99;2;1;
60;100;4;2;
60;101;5;10;
60;102;3;4;
60;103;1;3;
60;104;2;7;
60;105;5;6;
