1;1;1;5;
7;2;1;9;
8;3;1;6;
8;4;4;2;
11;5;1;10;
12;6;1;3;
16;7;3;2;
23;8;3;6;
24;9;3;1;
33;10;5;7;
36;11;4;6;
43;12;4;6;
46;13;4;1;
46;14;4;5;
50;15;2;8;
51;16;5;7;
54;17;5;2;
59;18;1;6;
65;19;5;6;
67;20;1;2;
69;21;3;9;
71;22;2;9;
74;23;2;8;
74;24;5;6;
80;25;5;3;
86;26;1;10;
87;27;5;3;
88;28;1;2;
98;29;5;3;
103;30;4;4;
105;31;2;8;
106;32;1;5;
112;33;1;8;
119;34;3;6;
123;35;4;8;
127;36;4;2;
128;37;3;8;
128;38;4;1;
130;39;5;7;
133;40;4;10;
139;41;1;10;
140;42;5;5;
143;43;2;5;
144;44;4;3;
149;45;2;4;
153;46;1;1;
158;47;2;4;
161;48;4;7;
163;49;3;5;
164;50;1;5;
170;51;3;3;
170;52;4;5;
170;53;1;4;
176;54;1;10;
179;55;2;5;
180;56;4;6;
181;57;4;6;
192;58;1;3;
198;59;4;4;
198;60;1;2;
199;61;3;10;
200;62;3;8;
