1;1;2;4;
4;2;1;2;
4;3;1;9;
5;4;3;4;
6;5;1;3;
6;6;1;9;
6;7;3;3;
6;8;1;10;
8;9;5;9;
8;10;5;10;
9;11;5;1;
9;12;2;5;
10;13;3;8;
11;14;4;2;
11;15;2;3;
11;16;5;8;
12;17;3;4;
12;18;1;5;
13;19;1;6;
14;20;3;3;
15;21;2;9;
16;22;2;1;
17;23;4;4;
18;24;1;1;
18;25;4;9;
18;26;5;5;
18;27;4;9;
18;28;4;1;
19;29;1;10;
19;30;3;2;
22;31;5;3;
22;32;1;4;
22;33;1;7;
22;34;2;2;
23;35;4;6;
23;36;5;4;
23;37;3;4;
26;38;2;4;
27;39;1;4;
27;40;5;10;
27;41;3;8;
28;42;5;10;
28;43;3;9;
29;44;3;3;
29;45;3;6;
30;46;2;7;
31;47;2;6;
31;48;2;8;
31;49;1;1;
32;50;1;9;
32;51;1;1;
33;52;2;4;
33;53;5;7;
33;54;3;8;
34;55;5;3;
35;56;3;3;
35;57;4;7;
35;58;5;5;
37;59;2;8;
37;60;3;10;
37;61;1;3;
38;62;5;10;
38;63;3;5;
38;64;4;2;
39;65;3;1;
39;66;1;6;
40;67;2;9;
41;68;5;5;
41;69;1;1;
41;70;1;3;
42;71;1;2;
42;72;3;8;
43;73;5;7;
43;74;4;10;
44;75;5;3;
44;76;2;8;
45;77;3;8;
45;78;4;1;
45;79;1;8;
47;80;4;1;
47;81;2;9;
47;82;3;3;
48;83;3;3;
49;84;3;6;
50;85;1;2;
50;86;5;10;
50;87;1;5;
50;88;4;7;
51;89;2;4;
51;90;2;3;
52;91;5;9;
53;92;1;4;
53;93;1;7;
54;94;5;10;
54;95;1;5;
57;96;5;4;
57;97;3;10;
57;98;3;7;
60;99;2;9;
60;100;3;4;
