1;1;3;7;
2;2;2;2;
4;3;5;5;
5;4;4;8;
6;5;1;10;
8;6;4;2;
15;7;4;5;
16;8;4;1;
17;9;5;2;
18;10;1;4;
18;11;3;1;
19;12;4;10;
20;13;1;4;
27;14;1;6;
28;15;4;3;
30;16;4;3;
32;17;4;6;
33;18;2;6;
34;19;1;7;
35;20;4;3;
35;21;3;6;
36;22;3;7;
37;23;1;5;
38;24;1;7;
40;25;1;8;
44;26;1;8;
48;27;1;4;
50;28;1;7;
50;29;3;4;
50;30;4;3;
50;31;1;10;
51;32;1;10;
52;33;3;1;
53;34;5;6;
57;35;1;1;
57;36;3;8;
57;37;1;9;
57;38;5;10;
59;39;4;5;
61;40;5;6;
62;41;1;6;
64;42;4;2;
65;43;3;8;
66;44;4;3;
69;45;1;10;
69;46;1;8;
74;47;1;8;
75;48;1;1;
75;49;3;4;
75;50;5;1;
75;51;1;8;
77;52;4;3;
78;53;1;5;
78;54;1;2;
79;55;5;10;
81;56;3;5;
82;57;2;7;
82;58;1;9;
88;59;1;7;
89;60;4;7;
90;61;1;6;
91;62;1;6;
92;63;3;7;
93;64;1;10;
97;65;1;5;
97;66;1;8;
98;67;3;4;
98;68;4;10;
99;69;3;1;
99;70;1;3;
102;71;2;7;
102;72;2;6;
106;73;1;8;
107;74;3;2;
107;75;1;9;
113;76;2;2;
113;77;3;6;
115;78;1;2;
118;79;1;5;
