1;1;2;4;
1;2;5;3;
2;3;3;7;
6;4;1;10;
7;5;5;4;
8;6;1;8;
10;7;4;4;
14;8;1;2;
14;9;3;5;
18;10;3;7;
18;11;2;3;
20;12;2;7;
27;13;1;1;
30;14;1;4;
32;15;4;6;
33;16;5;8;
35;17;3;6;
35;18;4;7;
36;19;2;10;
37;20;1;8;
38;21;1;7;
38;22;3;9;
41;23;1;2;
46;24;5;7;
47;25;5;7;
47;26;1;8;
49;27;5;2;
51;28;2;3;
53;29;3;3;
54;30;1;9;
55;31;1;2;
60;32;1;9;
61;33;1;10;
62;34;1;10;
63;35;5;5;
64;36;5;7;
66;37;1;10;
70;38;2;7;
70;39;1;3;
73;40;1;9;
76;41;3;5;
80;42;4;7;
89;43;1;5;
90;44;5;9;
94;45;4;3;
98;46;2;10;
98;47;4;8;
100;48;1;3;
100;49;5;2;
103;50;2;6;
104;51;5;5;
104;52;5;9;
108;53;2;3;
108;54;1;4;
111;55;2;4;
111;56;2;8;
113;57;2;6;
113;58;5;4;
118;59;2;4;
