1;1;2;4;
2;2;1;9;
2;3;5;1;
3;4;4;2;
3;5;1;10;
4;6;4;2;
5;7;5;10;
5;8;3;2;
6;9;3;2;
6;10;3;4;
7;11;2;10;
8;12;2;10;
8;13;5;3;
9;14;1;10;
10;15;2;8;
10;16;1;5;
11;17;3;4;
11;18;3;7;
12;19;2;8;
12;20;5;9;
14;21;3;4;
14;22;2;7;
15;23;1;2;
16;24;4;9;
17;25;4;3;
18;26;1;9;
18;27;2;10;
18;28;2;6;
19;29;4;4;
20;30;4;6;
20;31;5;5;
20;32;1;2;
20;33;4;4;
22;34;5;7;
22;35;5;4;
22;36;4;4;
22;37;4;1;
24;38;2;8;
24;39;3;9;
26;40;5;6;
26;41;1;9;
27;42;4;8;
28;43;2;6;
28;44;5;2;
28;45;4;1;
29;46;4;10;
29;47;1;9;
29;48;3;9;
32;49;5;10;
32;50;2;7;
33;51;4;8;
34;52;5;1;
36;53;5;4;
36;54;5;9;
36;55;5;10;
38;56;1;10;
39;57;5;9;
39;58;3;10;
40;59;2;6;
41;60;3;2;
41;61;1;6;
42;62;4;10;
42;63;2;8;
42;64;4;6;
42;65;4;1;
42;66;1;8;
44;67;2;7;
44;68;4;4;
44;69;1;8;
44;70;4;5;
45;71;2;10;
45;72;1;3;
46;73;1;10;
48;74;4;7;
48;75;3;5;
49;76;4;2;
49;77;4;8;
50;78;5;6;
50;79;3;9;
50;80;2;9;
52;81;5;7;
53;82;3;2;
53;83;3;7;
55;84;1;9;
56;85;4;8;
57;86;3;1;
58;87;1;10;
59;88;2;3;
59;89;2;10;
59;90;4;5;
60;91;4;4;
60;92;3;9;
60;93;2;6;
60;94;4;4;
60;95;5;4;
60;96;3;4;
