1;1;4;1;
9;2;4;4;
20;3;2;3;
21;4;5;3;
28;5;1;6;
33;6;2;5;
42;7;4;6;
48;8;1;7;
52;9;5;9;
61;10;3;8;
66;11;5;8;
73;12;3;6;
82;13;1;5;
106;14;1;2;
107;15;5;8;
111;16;1;9;
114;17;1;3;
115;18;2;1;
126;19;5;1;
134;20;2;1;
143;21;5;8;
144;22;2;4;
147;23;5;7;
153;24;2;2;
157;25;2;3;
159;26;5;3;
161;27;4;5;
166;28;2;10;
181;29;3;3;
181;30;2;7;
182;31;1;1;
187;32;3;7;
187;33;3;10;
195;34;3;2;
200;35;3;3;
207;36;3;10;
211;37;2;9;
238;38;5;2;
249;39;3;10;
254;40;4;6;
262;41;3;10;
264;42;2;2;
268;43;1;5;
269;44;3;2;
280;45;5;1;
287;46;3;3;
298;47;1;5;
300;48;5;7;
314;49;1;7;
316;50;2;10;
318;51;3;8;
321;52;3;1;
322;53;5;2;
335;54;1;10;
336;55;5;9;
336;56;5;7;
354;57;4;3;
357;58;3;7;
389;59;1;8;
396;60;4;6;
402;61;1;5;
408;62;3;1;
410;63;2;9;
416;64;5;9;
418;65;3;5;
418;66;5;10;
422;67;5;1;
425;68;5;4;
426;69;4;2;
429;70;3;1;
431;71;4;10;
434;72;3;9;
438;73;2;7;
443;74;3;3;
451;75;4;8;
454;76;3;10;
468;77;4;7;
480;78;2;1;
485;79;2;1;
489;80;4;6;
500;81;1;1;
507;82;4;2;
509;83;4;5;
512;84;3;5;
525;85;1;5;
526;86;2;2;
535;87;4;6;
545;88;2;2;
552;89;2;9;
557;90;3;10;
558;91;5;5;
564;92;5;1;
568;93;3;2;
576;94;1;3;
579;95;2;7;
586;96;5;6;
593;97;4;6;
596;98;3;5;
