7;1;1;1;
8;2;1;10;
14;3;2;7;
17;4;3;2;
19;5;4;8;
19;6;5;10;
20;7;4;7;
20;8;3;2;
21;9;1;1;
21;10;4;3;
31;11;3;9;
36;12;1;5;
44;13;3;6;
72;14;2;8;
78;15;2;6;
81;16;2;10;
87;17;5;5;
87;18;1;3;
91;19;3;5;
95;20;1;3;
110;21;1;8;
114;22;1;6;
118;23;1;2;
119;24;3;6;
121;25;4;6;
124;26;1;3;
130;27;5;10;
131;28;1;4;
137;29;4;3;
140;30;2;1;
143;31;1;8;
168;32;3;8;
172;33;3;2;
180;34;3;1;
182;35;4;8;
194;36;1;1;
197;37;5;9;
199;38;1;9;
199;39;3;6;
200;40;4;8;
203;41;3;3;
221;42;1;4;
222;43;1;6;
235;44;1;6;
235;45;2;10;
238;46;1;10;
240;47;3;6;
247;48;2;7;
260;49;3;4;
267;50;2;3;
268;51;1;7;
270;52;2;1;
272;53;2;10;
275;54;2;8;
277;55;1;9;
281;56;4;9;
288;57;3;9;
295;58;4;10;
300;59;3;5;
306;60;4;5;
312;61;2;10;
312;62;3;9;
322;63;2;6;
337;64;1;1;
337;65;3;5;
343;66;1;3;
348;67;1;6;
350;68;4;6;
360;69;4;6;
361;70;2;9;
368;71;1;9;
370;72;2;3;
372;73;5;4;
373;74;1;2;
378;75;5;8;
379;76;3;9;
379;77;1;8;
384;78;3;4;
384;79;4;9;
389;80;5;8;
405;81;4;7;
409;82;4;10;
426;83;1;1;
429;84;5;7;
441;85;2;4;
447;86;4;6;
456;87;5;6;
459;88;3;4;
505;89;5;6;
506;90;2;2;
517;91;2;10;
528;92;3;5;
530;93;3;6;
538;94;1;8;
556;95;3;6;
558;96;3;8;
561;97;1;8;
563;98;3;5;
578;99;4;2;
580;100;5;3;
583;101;3;3;
585;102;5;5;
589;103;2;1;
591;104;5;4;
597;105;2;2;
