14;1;5;9;
15;2;5;9;
18;3;1;6;
21;4;2;7;
21;5;4;4;
21;6;3;6;
26;7;2;10;
27;8;4;8;
27;9;3;9;
27;10;3;3;
33;11;3;7;
48;12;3;9;
53;13;1;3;
59;14;3;4;
63;15;5;10;
68;16;2;1;
72;17;3;7;
79;18;4;1;
85;19;2;8;
86;20;4;1;
87;21;1;7;
95;22;2;5;
102;23;1;1;
103;24;4;10;
110;25;2;7;
111;26;3;9;
111;27;5;2;
112;28;2;8;
120;29;4;8;
120;30;4;7;
127;31;2;3;
141;32;4;10;
154;33;1;5;
154;34;2;1;
180;35;1;9;
192;36;5;8;
197;37;1;3;
199;38;2;2;
204;39;3;2;
207;40;5;10;
234;41;1;9;
239;42;5;10;
244;43;5;5;
251;44;4;5;
264;45;1;3;
277;46;4;4;
278;47;1;7;
279;48;5;10;
283;49;2;2;
284;50;2;6;
298;51;5;6;
300;52;2;8;
303;53;5;6;
305;54;1;2;
311;55;2;9;
312;56;5;9;
334;57;3;3;
344;58;3;10;
350;59;2;1;
351;60;2;6;
357;61;2;4;
358;62;3;2;
358;63;4;5;
381;64;5;6;
383;65;1;8;
384;66;1;1;
385;67;1;10;
388;68;4;2;
393;69;2;2;
400;70;4;1;
406;71;4;1;
407;72;5;7;
408;73;5;1;
409;74;5;3;
410;75;2;9;
423;76;1;5;
447;77;1;10;
450;78;5;3;
451;79;5;8;
454;80;2;1;
456;81;4;9;
465;82;2;3;
465;83;3;10;
471;84;5;4;
477;85;4;8;
481;86;3;3;
483;87;3;3;
496;88;4;9;
510;89;5;10;
526;90;1;9;
530;91;1;2;
533;92;4;8;
536;93;3;3;
546;94;1;3;
567;95;4;5;
571;96;1;1;
574;97;2;2;
578;98;2;6;
