1;1;5;2;
2;2;1;4;
7;3;1;5;
7;4;4;8;
8;5;4;3;
10;6;5;5;
14;7;1;2;
17;8;4;2;
17;9;1;7;
19;10;1;6;
21;11;1;3;
24;12;5;10;
24;13;3;2;
24;14;3;6;
25;15;1;5;
26;16;3;7;
33;17;1;10;
39;18;3;5;
40;19;4;4;
40;20;3;7;
44;21;5;7;
46;22;4;6;
47;23;1;1;
52;24;1;9;
55;25;1;9;
56;26;1;3;
62;27;2;7;
69;28;4;2;
73;29;5;6;
78;30;4;9;
78;31;2;7;
78;32;2;5;
79;33;4;6;
84;34;1;8;
84;35;1;6;
85;36;1;8;
85;37;4;1;
87;38;3;8;
90;39;5;8;
91;40;1;9;
95;41;1;5;
96;42;1;5;
99;43;1;10;
100;44;1;4;
102;45;1;8;
103;46;4;1;
103;47;2;3;
103;48;5;2;
105;49;1;10;
106;50;2;6;
115;51;1;3;
117;52;2;10;
118;53;4;7;
122;54;1;3;
123;55;1;2;
124;56;1;1;
129;57;4;10;
130;58;2;1;
132;59;2;2;
136;60;1;3;
136;61;3;5;
137;62;2;7;
139;63;1;8;
140;64;5;7;
146;65;3;1;
149;66;1;6;
150;67;1;1;
151;68;4;6;
152;69;3;10;
152;70;4;5;
154;71;5;8;
156;72;5;4;
160;73;4;7;
161;74;1;10;
163;75;1;4;
163;76;1;4;
165;77;5;8;
167;78;5;3;
168;79;1;2;
169;80;3;8;
169;81;3;8;
172;82;3;10;
172;83;1;9;
173;84;1;7;
186;85;2;9;
188;86;1;3;
196;87;2;9;
196;88;1;9;
197;89;1;1;
