11;1;2;2;
12;2;4;7;
22;3;1;1;
31;4;1;5;
35;5;2;8;
44;6;1;9;
48;7;5;4;
52;8;5;10;
71;9;1;1;
86;10;4;8;
89;11;5;2;
90;12;2;3;
94;13;2;3;
100;14;5;7;
114;15;2;1;
115;16;4;10;
118;17;5;4;
121;18;4;9;
123;19;5;6;
132;20;5;4;
135;21;2;7;
137;22;3;6;
141;23;3;4;
147;24;1;5;
151;25;1;8;
161;26;5;4;
163;27;3;2;
163;28;5;7;
165;29;3;9;
166;30;1;3;
179;31;4;2;
183;32;1;9;
187;33;4;4;
189;34;2;9;
189;35;2;3;
189;36;1;3;
196;37;4;7;
200;38;1;3;
214;39;3;6;
215;40;1;8;
215;41;3;2;
218;42;5;6;
238;43;5;7;
242;44;5;2;
246;45;3;3;
251;46;4;5;
259;47;5;8;
268;48;4;3;
279;49;3;8;
301;50;3;5;
311;51;5;8;
322;52;1;1;
325;53;5;7;
331;54;5;7;
332;55;3;4;
332;56;2;9;
332;57;1;3;
333;58;5;4;
335;59;5;10;
344;60;1;5;
346;61;4;5;
349;62;5;6;
350;63;1;6;
380;64;1;2;
388;65;1;1;
407;66;4;1;
413;67;3;5;
423;68;5;8;
424;69;5;10;
426;70;1;5;
428;71;4;5;
436;72;2;9;
456;73;1;10;
463;74;1;8;
471;75;1;7;
477;76;3;3;
477;77;4;4;
479;78;5;2;
491;79;3;2;
492;80;4;3;
509;81;5;3;
517;82;5;3;
521;83;5;9;
526;84;1;7;
527;85;3;8;
550;86;2;4;
558;87;4;4;
564;88;1;5;
565;89;2;2;
582;90;5;5;
585;91;3;3;
