1;1;5;7;
16;2;3;1;
21;3;1;6;
22;4;4;8;
22;5;3;6;
24;6;1;3;
38;7;1;6;
40;8;3;4;
65;9;2;2;
71;10;5;2;
76;11;5;3;
91;12;5;9;
97;13;4;4;
109;14;3;10;
114;15;2;10;
114;16;1;7;
120;17;5;10;
120;18;5;3;
122;19;3;1;
123;20;4;7;
132;21;1;8;
135;22;1;1;
137;23;5;3;
147;24;4;4;
153;25;1;2;
155;26;3;5;
158;27;2;5;
158;28;1;1;
160;29;5;3;
165;30;4;3;
167;31;4;1;
170;32;1;3;
174;33;3;6;
178;34;4;3;
182;35;1;3;
195;36;2;4;
199;37;3;8;
202;38;1;4;
203;39;2;1;
215;40;5;8;
217;41;1;8;
218;42;1;2;
222;43;3;9;
223;44;5;5;
224;45;5;3;
234;46;3;5;
245;47;4;7;
262;48;1;3;
280;49;3;3;
283;50;3;3;
285;51;1;4;
287;52;3;6;
301;53;5;1;
303;54;2;8;
308;55;1;2;
314;56;3;6;
319;57;3;7;
330;58;5;7;
348;59;3;2;
350;60;4;5;
359;61;5;1;
365;62;4;6;
368;63;2;7;
371;64;5;2;
372;65;2;7;
372;66;4;5;
379;67;1;7;
383;68;2;6;
396;69;3;2;
396;70;5;1;
402;71;4;3;
404;72;1;5;
408;73;2;4;
416;74;4;1;
417;75;1;2;
420;76;3;2;
424;77;2;7;
431;78;3;10;
440;79;4;5;
445;80;3;8;
460;81;2;9;
463;82;3;6;
465;83;5;2;
472;84;4;5;
473;85;2;9;
481;86;3;8;
486;87;4;7;
488;88;5;10;
488;89;5;2;
496;90;4;1;
504;91;3;10;
508;92;3;6;
511;93;5;1;
511;94;3;9;
530;95;3;7;
552;96;1;6;
567;97;3;1;
573;98;5;9;
574;99;3;9;
587;100;5;4;
590;101;2;1;
