9;1;3;9;
16;2;4;4;
18;3;2;5;
26;4;1;1;
26;5;5;6;
35;6;1;9;
40;7;4;8;
48;8;5;1;
53;9;2;7;
59;10;3;1;
60;11;4;5;
64;12;2;10;
68;13;4;1;
71;14;5;4;
76;15;3;3;
77;16;3;4;
78;17;5;7;
88;18;3;5;
89;19;5;9;
89;20;5;10;
89;21;1;10;
112;22;5;9;
123;23;1;9;
139;24;1;8;
148;25;3;10;
150;26;4;9;
152;27;3;1;
157;28;2;6;
165;29;5;2;
171;30;1;8;
174;31;3;2;
184;32;4;5;
186;33;5;6;
187;34;5;6;
196;35;4;6;
200;36;5;8;
202;37;5;3;
211;38;5;9;
224;39;4;8;
225;40;4;10;
228;41;4;7;
236;42;4;5;
237;43;3;9;
241;44;5;5;
247;45;4;8;
249;46;2;9;
251;47;3;6;
277;48;3;4;
290;49;3;8;
318;50;3;1;
320;51;3;9;
320;52;3;7;
336;53;5;9;
350;54;5;5;
358;55;5;8;
360;56;4;4;
376;57;4;1;
377;58;1;10;
378;59;2;10;
381;60;3;5;
395;61;3;4;
398;62;4;5;
413;63;3;3;
416;64;1;10;
417;65;4;3;
418;66;3;2;
423;67;5;5;
425;68;2;10;
430;69;5;5;
430;70;1;1;
434;71;1;1;
438;72;5;1;
442;73;4;7;
453;74;2;2;
455;75;2;7;
460;76;4;4;
460;77;4;6;
473;78;1;3;
480;79;4;3;
490;80;3;5;
491;81;4;1;
496;82;1;5;
500;83;3;1;
502;84;1;5;
512;85;4;4;
516;86;2;1;
516;87;3;10;
517;88;5;8;
520;89;4;1;
520;90;5;10;
530;91;5;3;
535;92;4;5;
541;93;3;4;
547;94;5;3;
556;95;1;6;
558;96;1;1;
572;97;2;5;
573;98;5;2;
575;99;2;2;
577;100;1;2;
582;101;4;5;
585;102;3;2;
586;103;4;1;
587;104;2;5;
595;105;2;9;
598;106;3;6;
