1;1;4;7;
3;2;3;8;
4;3;2;3;
5;4;1;1;
5;5;4;1;
7;6;4;5;
7;7;5;1;
7;8;3;2;
7;9;3;9;
8;10;1;9;
8;11;3;4;
8;12;4;5;
8;13;5;9;
9;14;5;10;
10;15;4;5;
10;16;3;4;
10;17;1;10;
12;18;3;10;
13;19;1;3;
13;20;3;6;
14;21;3;4;
14;22;5;10;
17;23;3;6;
17;24;1;3;
17;25;5;1;
18;26;5;7;
18;27;2;1;
20;28;4;4;
20;29;2;3;
20;30;1;7;
21;31;2;10;
21;32;2;2;
21;33;4;1;
21;34;2;10;
21;35;2;6;
21;36;5;6;
22;37;1;1;
22;38;2;3;
24;39;5;4;
24;40;4;10;
24;41;1;9;
25;42;5;8;
25;43;1;3;
26;44;5;4;
26;45;1;5;
26;46;5;6;
26;47;1;3;
28;48;1;6;
30;49;3;5;
31;50;4;8;
31;51;1;1;
32;52;2;8;
32;53;4;9;
32;54;3;8;
34;55;1;8;
34;56;5;5;
36;57;1;10;
36;58;1;7;
37;59;2;6;
37;60;4;6;
37;61;1;2;
39;62;2;9;
40;63;3;8;
40;64;1;10;
41;65;1;8;
41;66;5;9;
41;67;1;7;
41;68;5;2;
43;69;2;6;
43;70;5;3;
44;71;3;9;
44;72;3;4;
44;73;5;4;
45;74;3;2;
45;75;2;6;
47;76;2;9;
48;77;4;5;
49;78;3;8;
50;79;1;2;
50;80;1;9;
51;81;3;9;
51;82;2;7;
52;83;1;1;
52;84;4;2;
52;85;1;1;
53;86;4;3;
53;87;4;3;
53;88;3;1;
53;89;2;7;
54;90;4;4;
54;91;4;8;
54;92;5;5;
55;93;3;9;
56;94;5;4;
56;95;2;5;
57;96;4;7;
57;97;1;5;
59;98;4;2;
59;99;4;6;
60;100;5;5;
