3;1;5;1;
4;2;2;2;
5;3;5;6;
6;4;5;9;
7;5;3;9;
7;6;2;4;
7;7;3;1;
9;8;2;8;
13;9;3;4;
15;10;2;6;
15;11;3;10;
17;12;1;7;
18;13;3;4;
19;14;1;2;
19;15;1;8;
20;16;2;10;
25;17;1;5;
26;18;1;8;
27;19;3;3;
31;20;4;2;
31;21;5;7;
32;22;3;2;
33;23;3;3;
39;24;5;10;
44;25;2;10;
44;26;2;1;
45;27;3;7;
46;28;1;2;
46;29;4;7;
49;30;5;9;
52;31;4;10;
54;32;1;10;
54;33;3;7;
58;34;2;3;
62;35;1;5;
64;36;4;6;
64;37;1;5;
64;38;1;5;
65;39;5;4;
65;40;5;6;
66;41;4;7;
66;42;3;8;
67;43;2;1;
68;44;3;5;
72;45;3;2;
73;46;5;7;
75;47;3;6;
82;48;1;9;
83;49;2;6;
87;50;1;10;
87;51;4;7;
88;52;2;1;
88;53;2;6;
88;54;1;8;
90;55;4;8;
99;56;2;3;
106;57;5;7;
107;58;3;3;
109;59;5;2;
110;60;3;10;
111;61;3;7;
112;62;1;2;
113;63;3;1;
114;64;1;6;
115;65;5;5;
123;66;1;9;
126;67;2;4;
137;68;5;6;
138;69;1;9;
138;70;4;6;
139;71;5;6;
140;72;3;3;
144;73;4;2;
144;74;4;10;
147;75;4;4;
151;76;1;6;
152;77;2;8;
153;78;5;10;
157;79;1;5;
158;80;4;3;
160;81;4;2;
160;82;4;7;
161;83;3;2;
162;84;1;10;
164;85;4;4;
168;86;3;3;
169;87;2;10;
172;88;1;8;
173;89;4;2;
176;90;5;8;
179;91;2;1;
181;92;4;7;
182;93;3;7;
186;94;2;1;
186;95;2;5;
189;96;3;4;
191;97;1;3;
191;98;4;9;
192;99;5;5;
194;100;2;3;
195;101;4;2;
200;102;4;7;
