1;1;5;1;
1;2;1;8;
4;3;4;10;
6;4;1;9;
12;5;4;7;
19;6;2;8;
21;7;1;10;
21;8;1;4;
22;9;1;4;
23;10;3;4;
23;11;5;2;
23;12;4;1;
24;13;4;10;
30;14;2;4;
30;15;2;8;
31;16;5;7;
34;17;4;7;
38;18;5;1;
45;19;3;9;
45;20;1;1;
46;21;1;8;
47;22;1;2;
47;23;2;7;
53;24;3;3;
55;25;1;2;
58;26;3;4;
59;27;1;5;
59;28;4;6;
60;29;5;2;
61;30;3;7;
61;31;2;10;
62;32;5;8;
63;33;5;7;
63;34;3;6;
64;35;4;7;
67;36;3;2;
67;37;2;6;
68;38;4;5;
69;39;2;5;
71;40;5;1;
72;41;5;3;
73;42;3;6;
75;43;5;5;
80;44;1;7;
81;45;3;6;
82;46;1;8;
83;47;4;2;
84;48;3;2;
86;49;3;1;
87;50;5;7;
90;51;4;3;
92;52;3;10;
95;53;2;9;
98;54;3;3;
106;55;1;2;
107;56;4;3;
109;57;3;8;
109;58;4;7;
110;59;5;5;
110;60;5;1;
113;61;4;5;
114;62;2;5;
120;63;4;10;
121;64;4;7;
122;65;5;8;
123;66;5;6;
124;67;1;7;
126;68;2;4;
127;69;1;4;
128;70;1;7;
133;71;3;4;
136;72;4;8;
137;73;4;4;
141;74;2;3;
143;75;2;7;
144;76;5;7;
144;77;2;4;
147;78;5;3;
150;79;4;10;
154;80;2;5;
154;81;2;2;
156;82;1;6;
157;83;3;1;
160;84;2;1;
161;85;1;9;
165;86;1;4;
169;87;2;2;
170;88;5;5;
174;89;3;5;
175;90;2;10;
184;91;5;6;
187;92;5;7;
188;93;3;2;
188;94;1;2;
195;95;2;6;
199;96;1;6;
