3;1;2;2;
7;2;4;10;
8;3;4;7;
9;4;5;8;
13;5;1;9;
14;6;2;5;
17;7;5;9;
26;8;3;7;
28;9;5;8;
30;10;5;6;
35;11;3;7;
36;12;5;6;
36;13;3;8;
42;14;2;1;
42;15;4;6;
43;16;4;6;
44;17;4;4;
44;18;2;8;
45;19;2;4;
49;20;3;5;
50;21;3;6;
55;22;5;5;
57;23;4;10;
58;24;5;4;
58;25;5;5;
60;26;2;9;
62;27;1;10;
63;28;5;7;
66;29;3;8;
68;30;2;2;
68;31;3;2;
75;32;2;4;
76;33;3;4;
77;34;2;5;
80;35;2;1;
82;36;3;1;
82;37;1;9;
87;38;5;1;
92;39;3;5;
97;40;5;7;
98;41;2;5;
99;42;2;8;
99;43;3;4;
102;44;3;3;
102;45;2;10;
106;46;5;3;
107;47;5;7;
107;48;2;8;
108;49;3;8;
109;50;2;3;
109;51;2;8;
111;52;5;6;
112;53;3;10;
114;54;1;5;
117;55;4;8;
122;56;4;6;
131;57;4;4;
132;58;3;10;
135;59;4;8;
137;60;5;6;
138;61;4;6;
140;62;5;3;
142;63;1;2;
147;64;1;4;
147;65;3;4;
149;66;3;8;
150;67;1;2;
152;68;1;6;
152;69;5;5;
153;70;5;8;
154;71;4;1;
154;72;1;3;
156;73;3;3;
157;74;4;10;
165;75;2;4;
165;76;1;8;
166;77;1;10;
166;78;2;9;
169;79;4;5;
170;80;1;8;
171;81;3;1;
172;82;4;8;
172;83;3;10;
177;84;2;1;
177;85;5;9;
179;86;3;4;
180;87;3;7;
181;88;4;1;
182;89;2;8;
186;90;2;1;
189;91;2;1;
190;92;3;7;
191;93;5;6;
195;94;5;7;
196;95;2;10;
198;96;2;3;
