1;1;5;8;
2;2;1;3;
4;3;4;6;
10;4;4;4;
12;5;5;2;
16;6;3;4;
24;7;1;1;
25;8;3;4;
26;9;5;2;
27;10;4;1;
28;11;5;6;
31;12;4;3;
36;13;2;3;
40;14;5;8;
41;15;2;7;
48;16;3;7;
53;17;3;9;
55;18;1;5;
59;19;5;8;
60;20;4;1;
60;21;5;7;
60;22;4;1;
60;23;5;1;
60;24;3;5;
61;25;1;9;
62;26;3;7;
64;27;4;8;
65;28;5;8;
76;29;5;1;
77;30;1;8;
77;31;1;5;
81;32;5;3;
85;33;2;3;
87;34;3;2;
90;35;3;4;
93;36;4;3;
93;37;5;6;
100;38;5;10;
101;39;4;6;
111;40;4;1;
112;41;5;4;
113;42;2;5;
117;43;5;8;
117;44;2;10;
120;45;1;1;
121;46;2;1;
122;47;2;5;
123;48;4;5;
124;49;1;10;
129;50;4;5;
129;51;3;10;
131;52;3;6;
134;53;3;8;
134;54;2;4;
135;55;3;5;
135;56;1;6;
137;57;5;1;
137;58;2;5;
138;59;3;1;
138;60;3;3;
140;61;4;5;
141;62;2;8;
141;63;2;3;
142;64;1;10;
143;65;3;9;
144;66;1;10;
145;67;5;5;
146;68;4;6;
148;69;2;8;
149;70;3;8;
150;71;3;7;
152;72;4;8;
154;73;3;3;
154;74;3;6;
155;75;5;5;
156;76;3;7;
158;77;4;9;
162;78;4;5;
162;79;2;10;
163;80;5;6;
163;81;2;2;
167;82;3;9;
167;83;3;8;
174;84;3;8;
175;85;4;2;
178;86;4;9;
179;87;5;3;
182;88;3;5;
182;89;3;5;
186;90;3;4;
187;91;1;2;
188;92;3;9;
191;93;3;6;
192;94;3;6;
192;95;3;6;
199;96;4;10;
