2;1;5;10;
14;2;1;6;
18;3;1;6;
22;4;4;6;
22;5;3;10;
23;6;2;3;
25;7;5;1;
30;8;4;7;
32;9;1;4;
32;10;3;6;
34;11;3;7;
34;12;1;9;
35;13;5;10;
39;14;2;7;
40;15;4;4;
41;16;1;8;
42;17;2;8;
47;18;4;6;
47;19;1;5;
50;20;5;2;
56;21;2;3;
58;22;4;3;
62;23;4;3;
65;24;4;8;
66;25;2;8;
67;26;2;7;
68;27;1;5;
68;28;1;5;
68;29;5;6;
76;30;2;8;
78;31;5;6;
80;32;1;10;
82;33;3;8;
84;34;2;9;
86;35;4;2;
87;36;2;2;
90;37;1;5;
93;38;3;9;
93;39;3;1;
94;40;2;2;
95;41;1;1;
97;42;3;7;
101;43;2;3;
102;44;1;5;
102;45;2;9;
104;46;5;7;
104;47;2;6;
106;48;4;3;
109;49;5;3;
112;50;5;3;
112;51;4;2;
118;52;2;10;
119;53;1;1;
120;54;5;1;
