3;1;3;8;
5;2;5;9;
6;3;3;9;
7;4;2;9;
9;5;5;3;
14;6;2;6;
15;7;4;8;
17;8;3;8;
17;9;2;6;
17;10;1;4;
20;11;4;7;
21;12;5;1;
24;13;4;7;
28;14;5;10;
29;15;4;7;
30;16;1;2;
34;17;2;7;
35;18;1;10;
40;19;4;3;
43;20;2;10;
44;21;1;7;
44;22;1;6;
49;23;5;10;
52;24;2;5;
53;25;5;3;
53;26;5;10;
54;27;2;8;
57;28;4;1;
58;29;1;4;
61;30;3;10;
62;31;4;9;
63;32;5;8;
63;33;3;5;
64;34;4;3;
71;35;3;6;
71;36;4;5;
72;37;2;5;
72;38;3;9;
72;39;3;6;
76;40;4;7;
76;41;5;1;
81;42;2;9;
81;43;5;8;
82;44;3;8;
84;45;1;3;
84;46;3;1;
86;47;4;3;
91;48;4;7;
91;49;4;2;
92;50;3;7;
99;51;5;10;
99;52;1;4;
101;53;5;1;
108;54;2;10;
109;55;2;10;
111;56;3;4;
112;57;5;1;
113;58;3;5;
114;59;3;10;
114;60;1;3;
115;61;1;3;
116;62;2;2;
119;63;1;8;
120;64;2;8;
120;65;2;1;
121;66;4;6;
122;67;1;1;
127;68;3;6;
136;69;5;2;
140;70;4;6;
140;71;4;3;
143;72;5;10;
150;73;5;10;
151;74;2;5;
152;75;5;9;
153;76;1;3;
155;77;5;1;
156;78;1;3;
163;79;2;6;
164;80;5;8;
166;81;4;2;
168;82;3;6;
168;83;2;10;
173;84;5;3;
173;85;1;6;
176;86;1;6;
176;87;3;5;
176;88;3;3;
179;89;2;4;
179;90;1;6;
180;91;1;10;
182;92;5;7;
186;93;5;5;
186;94;1;5;
188;95;5;9;
188;96;5;4;
189;97;1;1;
191;98;4;5;
192;99;5;4;
193;100;5;10;
194;101;4;10;
194;102;1;3;
196;103;4;1;
199;104;3;6;
