1;1;1;7;
4;2;1;4;
7;3;4;10;
8;4;2;1;
8;5;5;1;
12;6;1;1;
16;7;1;10;
19;8;4;2;
21;9;1;2;
22;10;2;7;
25;11;2;6;
25;12;3;4;
29;13;3;3;
30;14;3;10;
36;15;3;9;
40;16;3;3;
41;17;2;2;
42;18;1;1;
43;19;1;3;
43;20;2;6;
55;21;3;8;
55;22;3;10;
60;23;4;1;
60;24;5;5;
60;25;2;2;
64;26;5;4;
68;27;1;7;
69;28;3;5;
70;29;5;6;
72;30;1;2;
73;31;1;1;
73;32;2;6;
74;33;1;7;
74;34;4;5;
80;35;1;2;
81;36;1;9;
81;37;5;1;
83;38;2;7;
84;39;4;1;
85;40;1;8;
88;41;1;6;
90;42;1;9;
91;43;2;1;
93;44;2;9;
96;45;3;9;
98;46;3;1;
99;47;5;6;
100;48;3;4;
102;49;3;7;
105;50;2;3;
106;51;2;6;
108;52;5;10;
111;53;2;7;
112;54;2;9;
112;55;2;10;
115;56;5;8;
115;57;2;9;
116;58;1;8;
117;59;1;8;
118;60;3;7;
122;61;1;5;
124;62;4;9;
126;63;4;9;
128;64;2;1;
130;65;1;5;
131;66;4;2;
132;67;4;8;
133;68;1;5;
135;69;4;5;
136;70;1;8;
137;71;5;3;
138;72;4;5;
139;73;2;6;
142;74;4;10;
144;75;3;2;
144;76;4;6;
145;77;3;7;
151;78;5;6;
153;79;5;6;
156;80;4;9;
157;81;1;8;
161;82;5;9;
162;83;4;6;
167;84;2;6;
167;85;2;6;
167;86;1;3;
169;87;3;1;
170;88;4;2;
177;89;3;1;
181;90;4;8;
181;91;1;5;
181;92;1;8;
186;93;3;2;
187;94;4;6;
188;95;4;5;
189;96;2;3;
191;97;5;7;
195;98;1;7;
197;99;3;5;
197;100;2;5;
197;101;3;5;
