7;1;2;4;
7;2;5;10;
8;3;5;3;
8;4;2;10;
13;5;1;1;
13;6;2;9;
13;7;1;10;
14;8;5;7;
16;9;4;8;
16;10;3;4;
19;11;4;5;
25;12;3;10;
25;13;2;5;
25;14;3;4;
27;15;3;7;
31;16;5;9;
36;17;1;3;
39;18;3;7;
40;19;1;6;
41;20;3;5;
44;21;1;7;
46;22;3;2;
47;23;5;3;
48;24;2;1;
49;25;1;3;
50;26;3;5;
51;27;1;7;
52;28;5;8;
53;29;3;3;
53;30;4;4;
54;31;2;8;
55;32;2;10;
56;33;1;1;
58;34;4;1;
61;35;5;4;
62;36;2;9;
63;37;2;9;
64;38;3;8;
64;39;1;10;
65;40;3;6;
65;41;5;8;
68;42;4;8;
70;43;4;4;
71;44;3;9;
75;45;5;6;
76;46;2;6;
86;47;4;10;
86;48;4;8;
87;49;4;2;
88;50;5;8;
90;51;1;8;
96;52;5;2;
97;53;4;5;
98;54;5;6;
102;55;4;4;
104;56;4;4;
105;57;1;8;
105;58;1;6;
107;59;3;1;
110;60;3;8;
113;61;4;2;
114;62;5;5;
115;63;5;9;
116;64;1;10;
116;65;3;10;
127;66;4;5;
128;67;4;6;
129;68;3;6;
129;69;3;3;
133;70;3;10;
134;71;5;9;
136;72;5;2;
149;73;5;5;
152;74;1;4;
152;75;4;5;
159;76;4;5;
159;77;4;5;
163;78;3;5;
163;79;2;4;
163;80;1;7;
165;81;5;4;
166;82;2;4;
167;83;4;6;
167;84;3;7;
168;85;2;9;
168;86;3;9;
168;87;4;5;
171;88;3;4;
173;89;4;1;
173;90;1;4;
179;91;4;3;
188;92;5;10;
195;93;5;2;
196;94;1;1;
200;95;3;9;
