3;1;4;3;
5;2;1;2;
6;3;4;10;
8;4;3;10;
16;5;4;5;
17;6;4;7;
17;7;2;5;
19;8;4;3;
19;9;2;2;
21;10;2;1;
21;11;3;6;
22;12;5;3;
23;13;2;1;
23;14;5;7;
24;15;3;6;
28;16;3;3;
28;17;4;7;
32;18;2;8;
33;19;1;2;
40;20;5;2;
41;21;5;3;
41;22;4;10;
49;23;5;2;
52;24;2;10;
53;25;5;8;
55;26;2;9;
56;27;5;2;
57;28;4;4;
59;29;2;9;
60;30;2;3;
61;31;1;4;
63;32;2;8;
71;33;5;5;
72;34;1;10;
73;35;3;7;
77;36;4;3;
78;37;2;10;
80;38;5;10;
82;39;5;1;
82;40;2;3;
82;41;5;4;
85;42;3;10;
90;43;1;8;
92;44;4;3;
93;45;5;2;
95;46;1;10;
95;47;1;3;
96;48;4;10;
96;49;4;9;
98;50;3;5;
101;51;1;3;
103;52;5;1;
103;53;5;5;
103;54;2;3;
104;55;4;3;
107;56;3;10;
113;57;5;1;
115;58;4;4;
117;59;4;8;
119;60;2;2;
120;61;1;9;
120;62;2;5;
121;63;1;5;
126;64;5;9;
127;65;5;8;
127;66;1;2;
128;67;5;4;
130;68;5;2;
131;69;1;1;
132;70;5;1;
134;71;3;1;
138;72;5;3;
141;73;4;10;
141;74;5;9;
142;75;3;2;
149;76;1;6;
150;77;4;9;
152;78;2;3;
153;79;4;2;
153;80;5;10;
153;81;3;10;
155;82;2;5;
161;83;4;5;
163;84;4;4;
170;85;4;8;
170;86;2;6;
176;87;3;3;
181;88;1;9;
182;89;3;6;
186;90;2;3;
186;91;3;6;
187;92;4;4;
190;93;2;3;
191;94;1;10;
192;95;5;8;
194;96;1;4;
195;97;5;3;
196;98;3;2;
197;99;5;9;
199;100;3;1;
200;101;3;10;
