1;1;3;9;
1;2;2;6;
2;3;1;8;
3;4;4;6;
4;5;1;10;
4;6;3;5;
4;7;1;8;
4;8;2;7;
5;9;3;2;
5;10;3;3;
5;11;4;2;
7;12;1;4;
7;13;4;4;
7;14;1;7;
7;15;2;5;
7;16;1;2;
10;17;3;5;
11;18;1;9;
11;19;5;5;
13;20;3;6;
14;21;3;5;
15;22;2;8;
17;23;2;3;
17;24;4;4;
18;25;5;3;
18;26;4;10;
18;27;2;2;
19;28;4;6;
20;29;4;8;
20;30;2;3;
20;31;1;9;
21;32;3;4;
21;33;1;8;
22;34;4;10;
23;35;3;1;
23;36;3;3;
23;37;4;5;
23;38;1;3;
25;39;1;10;
25;40;1;10;
25;41;4;3;
25;42;4;10;
25;43;1;9;
26;44;2;3;
26;45;5;1;
27;46;5;5;
27;47;1;6;
27;48;5;7;
27;49;2;7;
28;50;3;9;
31;51;4;3;
31;52;1;3;
31;53;1;10;
31;54;1;8;
32;55;2;4;
32;56;2;6;
33;57;2;8;
33;58;1;8;
33;59;1;1;
34;60;1;1;
35;61;2;10;
35;62;3;8;
35;63;5;5;
36;64;2;6;
36;65;1;10;
36;66;1;2;
38;67;3;5;
39;68;4;9;
39;69;5;5;
40;70;2;10;
40;71;1;3;
40;72;2;5;
41;73;1;7;
41;74;1;4;
42;75;3;8;
42;76;3;2;
44;77;3;6;
44;78;1;5;
44;79;2;9;
45;80;1;7;
46;81;5;2;
46;82;2;1;
46;83;3;6;
46;84;1;1;
47;85;2;1;
48;86;4;5;
48;87;5;2;
48;88;1;7;
50;89;2;4;
51;90;4;2;
51;91;3;1;
51;92;3;7;
52;93;1;6;
53;94;1;8;
53;95;3;9;
53;96;1;3;
54;97;1;3;
54;98;1;4;
54;99;3;5;
56;100;4;6;
57;101;1;10;
57;102;1;4;
57;103;1;5;
57;104;1;1;
57;105;1;9;
57;106;4;7;
58;107;1;1;
59;108;5;6;
59;109;4;1;
59;110;4;1;
60;111;1;2;
60;112;1;9;
