1;1;4;8;
2;2;3;2;
2;3;1;3;
3;4;3;1;
3;5;1;6;
4;6;4;9;
4;7;4;4;
4;8;5;2;
5;9;3;7;
5;10;5;4;
7;11;4;9;
7;12;4;2;
7;13;5;10;
8;14;1;3;
8;15;1;6;
8;16;3;2;
9;17;3;1;
10;18;3;7;
10;19;1;5;
10;20;4;6;
10;21;1;4;
10;22;1;1;
11;23;4;6;
11;24;3;8;
13;25;5;8;
13;26;1;2;
13;27;1;6;
14;28;1;3;
14;29;5;6;
14;30;5;3;
14;31;4;5;
15;32;1;10;
15;33;4;4;
15;34;3;8;
18;35;1;3;
18;36;1;2;
18;37;1;6;
19;38;1;10;
20;39;2;8;
20;40;2;9;
20;41;3;9;
20;42;1;2;
21;43;1;2;
21;44;1;5;
21;45;3;2;
21;46;3;5;
22;47;1;8;
23;48;4;1;
24;49;1;4;
25;50;4;10;
26;51;1;6;
26;52;3;9;
28;53;1;7;
29;54;1;5;
29;55;2;2;
29;56;5;1;
29;57;4;9;
29;58;3;5;
29;59;1;3;
30;60;1;1;
30;61;5;2;
30;62;3;8;
31;63;3;9;
31;64;4;7;
32;65;3;4;
33;66;3;3;
33;67;1;1;
34;68;1;1;
36;69;1;1;
36;70;1;2;
37;71;2;6;
37;72;3;1;
40;73;3;2;
40;74;4;7;
41;75;1;7;
41;76;1;2;
42;77;1;6;
43;78;5;10;
44;79;2;3;
45;80;2;9;
45;81;4;7;
45;82;3;6;
45;83;1;3;
46;84;1;4;
46;85;5;1;
47;86;2;4;
48;87;1;1;
48;88;3;6;
49;89;3;3;
49;90;1;3;
49;91;1;1;
49;92;4;10;
50;93;5;8;
50;94;4;2;
51;95;2;2;
52;96;1;7;
52;97;1;6;
52;98;3;4;
52;99;2;10;
53;100;2;4;
55;101;1;2;
55;102;2;8;
55;103;2;6;
56;104;4;7;
58;105;3;9;
58;106;5;8;
59;107;1;3;
59;108;1;6;
59;109;1;9;
60;110;5;7;
60;111;1;9;
60;112;1;10;
60;113;1;4;
60;114;3;9;
